FECHA,Tipo de Cambio GTQ/USD,Superior GTQ/GALON,Regular GTQ/GALON,Diesel GTQ/GALON,Bunker GTQ/GALON,Glp Cilindro 25Lbs. GTQ/CIL 25 LB GTQ/CIL 25 LB,Glp Cilindro 25Lbs. GTQ/LB
2022-12-11 00:00:00,7.89634,34.5,32.9,35.58,15.97,122,4.88
2022-12-12 00:00:00,7.88174,33.98,32.39,34.8,15.37,122,4.88
2022-12-13 00:00:00,7.87402,33.98,32.39,34.8,15.37,122,4.88
2022-12-14 00:00:00,7.87702,33.98,32.39,34.8,15.37,122,4.88
2022-12-15 00:00:00,7.86627,33.98,32.39,34.8,15.37,122,4.88
2022-12-16 00:00:00,7.86912,33.98,32.39,34.8,15.37,122,4.88
2022-12-17 00:00:00,7.86912,33.98,32.39,34.8,15.37,122,4.88
2022-12-18 00:00:00,7.86912,33.98,32.39,34.8,15.37,122,4.88
2022-12-19 00:00:00,7.85836,33.48,31.96,33.95,15.69,122,4.88
2022-12-20 00:00:00,7.85599,33.48,31.96,33.95,15.69,122,4.88
2022-12-21 00:00:00,7.85419,33.48,31.96,33.95,15.69,122,4.88
2022-12-22 00:00:00,7.85527,33.48,31.96,33.95,15.69,122,4.88
2022-12-23 00:00:00,7.84914,33.48,31.96,33.95,15.69,122,4.88
2022-12-24 00:00:00,7.84914,33.48,31.96,33.95,15.69,122,4.88
2022-12-25 00:00:00,7.84914,33.48,31.96,33.95,15.69,122,4.88
2022-12-26 00:00:00,7.84914,33.48,31.96,33.95,15.69,122,4.88
2022-12-27 00:00:00,7.84739,32.55,30.99,33.75,15.99,122,4.88
2022-12-28 00:00:00,7.85028,32.55,30.99,33.75,15.99,122,4.88
2022-12-29 00:00:00,7.85222,32.55,30.99,33.75,15.99,122,4.88
2022-12-30 00:00:00,7.85222,32.55,30.99,33.75,15.99,122,4.88
2022-12-31 00:00:00,7.85222,32.55,30.99,33.75,15.99,122,4.88
